
192,143,84,245850,90,43,3,4076,29,7,9,74,IMG_20170621_122814.jpg,2
202,152,89,242678,77,34,4,7282,19,8,9,39,IMG_20170621_121636.jpg,2
197,151,92,243482,90,43,3,6181,17,8,9,337,IMG_20170620_152328.jpg,2
195,155,96,242320,84,44,3,7376,15,9,9,304,IMG_20170619_122730.jpg,P
193,150,97,240199,74,30,5,6945,12,9,9,2856,IMG_20170620_152714.jpg,2
192,146,96,240201,90,43,3,5613,31,6,9,4176,IMG_20170619_120050.jpg,2
190,147,92,245885,94,53,1,3933,27,7,9,180,IMG_20170619_122424.jpg,P
187,143,82,244746,90,49,2,5001,9,9,9,249,IMG_20170619_122128.jpg,P
199,154,97,240673,91,41,3,6733,19,8,9,2594,IMG_20170620_152412.jpg,2
186,139,87,240319,34,6,9,5507,93,47,2,4145,IMG_20170619_120607.jpg,2
207,165,107,235522,87,46,2,14148,31,6,9,330,IMG_20170619_122939.jpg,P
191,148,93,239724,100,53,1,6527,17,8,9,3734,IMG_20170620_152456.jpg,2
196,151,92,244235,92,53,1,5537,22,8,9,224,IMG_20170619_122104.jpg,P
192,142,91,244567,79,31,5,5428,255,234,188,5,IMG_20170623_112143.jpg,3
195,149,90,244793,98,48,2,5099,40,4,9,106,IMG_20170621_123804.jpg,2
192,147,88,243937,85,45,3,5904,37,5,9,158,IMG_20170619_122247.jpg,P
202,153,95,243155,105,54,1,6254,18,8,9,589,IMG_20170621_121759.jpg,2
198,149,90,229287,84,43,3,13690,22,8,9,7008,IMG_20170620_150345.jpg,2
197,153,92,239953,83,40,3,6791,25,8,9,3255,IMG_20170619_122230.jpg,P
192,146,86,246389,86,50,2,3513,34,6,9,92,IMG_20170619_123250.jpg,P
182,132,79,244263,36,5,9,3956,88,41,3,1701,IMG_20170620_150518.jpg,2
187,146,84,243775,85,42,3,6005,28,7,9,218,IMG_20170619_122805.jpg,P
195,150,95,241196,89,42,3,6024,26,7,9,2778,IMG_20170619_120643.jpg,2
204,158,108,240285,83,41,3,6669,29,7,9,3044,IMG_20170619_115758.jpg,2
183,136,84,246858,78,37,4,2306,11,9,9,819,IMG_20170620_150207.jpg,2
196,151,94,240703,74,36,4,6163,17,8,9,3131,IMG_20170619_122446.jpg,P
203,157,98,237291,88,42,3,8578,35,5,9,4131,IMG_20170609_122057.jpg,1
184,134,73,242388,90,44,2,4588,15,9,9,2983,IMG_20170620_152225.jpg,2
195,147,83,242114,93,48,2,5234,22,8,9,2629,IMG_20170619_122411.jpg,P
200,160,101,242017,85,42,3,7926,32,6,9,57,IMG_20170619_122007.jpg,P
192,143,85,243048,71,28,5,6941,255,230,180,11,IMG_20170620_145805.jpg,2
184,135,76,243144,23,8,9,3423,100,50,1,3383,IMG_20170620_152426.jpg,2
194,147,95,241579,91,39,3,4803,34,6,9,3614,IMG_20170619_120539.jpg,2
182,135,81,243697,82,39,4,6179,29,7,9,99,IMG_20170620_145835.jpg,2
185,140,83,238335,89,42,3,7083,15,8,9,4522,IMG_20170609_121539.jpg,1
202,157,92,243129,89,48,2,6765,35,5,9,106,IMG_20170619_122155.jpg,P
185,140,83,240748,85,42,3,5454,19,8,9,3785,IMG_20170620_152959.jpg,2
195,150,95,240836,75,32,5,6403,15,8,9,2758,IMG_20170619_120639.jpg,2
183,137,77,246286,97,50,1,3534,32,6,9,153,IMG_20170619_122243.jpg,P
203,154,96,241695,95,49,2,7999,37,5,9,305,IMG_20170620_145751.jpg,2
192,143,87,240672,86,38,3,5494,29,7,9,3833,IMG_20170620_150544.jpg,2
188,142,83,244266,86,50,2,5457,26,7,9,275,IMG_20170619_122222.jpg,P
204,159,100,245785,82,35,4,4213,21,8,9,2,IMG_20170619_123337.jpg,P
186,144,84,246884,81,41,3,3108,26,7,9,8,IMG_20170619_122116.jpg,P
185,138,86,238958,34,6,9,7041,87,40,3,3941,IMG_20170619_120520.jpg,2
199,154,95,244070,91,51,2,5779,26,7,9,151,IMG_20170619_122101.jpg,P
197,148,90,243381,84,36,4,4652,20,8,9,1967,IMG_20170620_150514.jpg,2
194,147,95,241968,73,29,5,7938,15,8,9,82,IMG_20170619_120017.jpg,2
199,155,94,243075,92,51,2,6683,29,7,9,242,IMG_20170619_122348.jpg,P
183,137,78,241905,27,7,9,4505,89,45,2,3568,IMG_20170620_151000.jpg,2
192,146,96,243465,72,29,5,6531,255,243,191,3,IMG_20170623_112522.jpg,3
182,135,83,242883,39,4,9,5074,90,41,3,2025,IMG_20170623_112153.jpg,3
193,151,93,242673,83,40,3,7223,29,7,9,103,IMG_20170619_122022.jpg,P
182,133,75,242562,32,6,9,4450,85,42,3,2956,IMG_20170620_152228.jpg,2
196,151,92,245559,83,41,3,4360,28,7,9,75,IMG_20170619_123315.jpg,P
190,141,82,239341,84,41,3,6709,12,9,9,3892,IMG_20170620_150143.jpg,2
203,155,93,229075,79,36,4,12435,12,9,9,8209,IMG_20170620_151637.jpg,2
197,153,92,239820,84,43,3,7049,21,8,9,3129,IMG_20170619_123006.jpg,P
193,146,92,240480,83,39,3,5502,23,8,9,4012,IMG_20170619_120331.jpg,2
193,148,89,242693,76,39,4,4809,19,8,9,2492,IMG_20170619_123018.jpg,P
193,150,105,240714,79,35,4,6331,17,8,9,2953,IMG_20170619_115801.jpg,2
183,138,79,242769,82,40,3,4126,16,8,9,3080,IMG_20170619_123127.jpg,P
186,143,92,243050,87,43,3,3731,25,8,9,3217,IMG_20170619_120657.jpg,2
181,135,75,244374,100,48,2,5006,20,8,9,599,IMG_20170621_123647.jpg,2
187,142,87,242603,78,35,4,4519,17,8,9,2874,IMG_20170620_145407.jpg,2
189,142,86,240545,81,37,4,5405,24,8,9,4044,IMG_20170620_152511.jpg,2
189,142,86,240135,94,43,2,5339,30,7,9,4523,IMG_20170620_152828.jpg,2
186,137,81,239356,87,40,3,5430,20,8,9,5148,IMG_20170619_120109.jpg,2
192,142,91,241686,35,5,9,4298,96,45,2,4009,IMG_20170623_112122.jpg,3
191,143,94,242803,82,39,4,7026,27,7,9,163,IMG_20170623_112601.jpg,3
192,146,97,236984,81,37,4,8548,24,8,9,4462,IMG_20170619_120126.jpg,2
187,147,88,245252,94,48,2,4616,33,8,9,128,IMG_20170619_123256.jpg,P
197,155,97,244505,109,73,21,5273,43,15,8,222,IMG_20170619_123342.jpg,P
196,155,99,241924,86,45,3,7898,23,8,9,176,IMG_20170619_122033.jpg,P
188,139,81,242610,76,33,5,4699,15,9,9,2681,IMG_20170620_151950.jpg,2
192,149,94,243728,73,36,4,6251,15,8,9,17,IMG_20170619_123211.jpg,P
190,144,95,241533,86,42,3,4349,32,6,9,4110,IMG_20170619_120509.jpg,2
181,135,86,244259,81,33,4,5699,255,225,176,35,IMG_20170623_112158.jpg,3
190,144,92,242214,86,43,3,5380,14,9,9,2396,IMG_20170619_115955.jpg,2
198,149,90,242781,88,45,2,7019,22,8,9,199,IMG_20170621_123218.jpg,2
181,135,75,244052,40,4,9,3963,94,48,2,1857,IMG_20170609_121556.jpg,1
188,143,88,245824,81,38,4,4149,26,7,9,25,IMG_20170621_121804.jpg,2
193,142,89,242588,94,43,2,7200,40,4,9,189,IMG_20170623_112138.jpg,3
192,145,93,237152,88,41,3,8519,12,9,9,4308,IMG_20170619_120214.jpg,2
200,155,96,237668,87,44,3,8068,29,7,9,4262,IMG_20170619_122933.jpg,P
183,138,83,244080,33,6,9,3526,90,43,3,2377,IMG_20170620_150434.jpg,2
191,146,89,240463,90,44,2,9135,31,6,9,385,IMG_20170609_122329.jpg,1
193,147,97,241790,84,41,3,7815,26,7,9,392,IMG_20170619_120424.jpg,2
195,150,93,242656,100,50,1,6680,25,8,9,663,IMG_20170620_151333.jpg,2
187,140,84,242397,85,38,4,7439,29,7,9,144,IMG_20170620_145848.jpg,2
181,139,81,244922,85,41,3,4897,26,7,9,146,IMG_20170619_123052.jpg,P
184,138,88,241829,28,7,9,4651,91,44,2,3473,IMG_20170619_120450.jpg,2
191,146,87,244794,85,44,3,5119,29,7,9,85,IMG_20170619_122413.jpg,P
190,147,92,238853,82,40,3,6352,30,7,9,4793,IMG_20170620_150730.jpg,2
189,143,84,242918,84,37,4,4192,30,7,9,2881,IMG_20170609_122117.jpg,1
186,142,93,240896,80,38,4,4652,24,8,9,4443,IMG_20170619_115823.jpg,2
197,148,92,240204,95,49,2,9243,29,7,9,552,IMG_20170620_153025.jpg,2
195,150,91,244098,90,48,2,5760,34,6,9,140,IMG_20170619_122912.jpg,P
199,154,95,240780,83,42,3,9094,33,6,9,125,IMG_20170619_122649.jpg,P
204,156,94,244406,89,49,2,5487,40,4,9,106,IMG_20170619_122605.jpg,P
205,159,100,237033,87,40,3,10053,15,9,9,2911,IMG_20170620_152522.jpg,2
189,147,87,243510,71,34,5,6485,255,242,189,4,IMG_20170619_123000.jpg,P
194,149,90,242164,93,47,2,4871,28,7,9,2953,IMG_20170619_122820.jpg,P
186,136,83,243472,87,39,3,6172,24,8,9,321,IMG_20170619_120344.jpg,2
196,147,89,238415,88,41,3,6110,28,7,9,5469,IMG_20170620_150541.jpg,2
202,158,97,241249,87,45,2,8538,33,6,9,212,IMG_20170619_123148.jpg,P
191,149,99,241411,95,49,2,5101,32,6,9,3484,IMG_20170619_120007.jpg,2
183,141,81,245512,69,31,5,4477,255,229,172,11,IMG_20170619_122609.jpg,P
195,145,84,242261,100,50,1,5019,22,8,9,2720,IMG_20170621_123118.jpg,2
187,141,89,240534,81,38,4,5057,26,7,9,4384,IMG_20170619_120603.jpg,2
189,143,84,244158,87,40,3,5749,32,6,9,92,IMG_20170621_121432.jpg,2
205,161,100,241030,96,50,1,8544,22,8,9,426,IMG_20170619_122421.jpg,P
199,155,94,241480,77,34,4,8425,19,8,9,91,IMG_20170619_122502.jpg,P
197,151,99,243747,111,68,25,3931,28,7,9,2318,IMG_20170619_120550.jpg,2
185,137,88,243806,71,28,5,6170,255,222,185,22,IMG_20170623_112515.jpg,3
181,140,84,245209,89,49,2,4568,27,7,9,172,IMG_20170619_123025.jpg,P
175,133,75,244117,88,44,3,2979,26,7,9,2790,IMG_20170620_150359.jpg,2
189,144,87,239080,85,42,3,5617,32,6,9,5291,IMG_20170609_121837.jpg,1
193,145,83,239746,78,36,4,6990,13,9,9,3221,IMG_20170620_150726.jpg,2
187,140,84,243018,95,49,2,4204,22,8,9,2773,IMG_20170620_151040.jpg,2
201,156,97,242981,69,26,6,7009,139,75,4,9,IMG_20170619_122852.jpg,P
194,144,85,236067,81,36,4,8681,21,8,9,5239,IMG_20170620_150826.jpg,2
198,153,88,245044,100,55,1,4746,41,6,9,206,IMG_20170619_122126.jpg,P
187,142,83,242865,88,42,3,3976,29,7,9,3156,IMG_20170609_121741.jpg,1
185,136,77,245754,81,38,4,4204,23,8,9,25,IMG_20170621_123142.jpg,2
181,138,87,236921,22,8,9,6675,81,38,4,6371,IMG_20170619_120238.jpg,2
190,141,83,243751,83,40,3,3971,10,9,9,2249,IMG_20170620_151928.jpg,2
194,148,89,244088,84,43,3,5812,30,7,9,99,IMG_20170619_122234.jpg,P
193,146,90,240045,83,36,4,9778,19,8,9,177,IMG_20170620_152146.jpg,2
190,146,97,243078,77,34,4,6866,21,8,9,48,IMG_20170619_120554.jpg,2
194,150,87,242721,85,42,3,7172,31,6,9,102,IMG_20170619_122836.jpg,P
193,149,100,241499,41,3,9,4266,94,46,2,4233,IMG_20170619_115912.jpg,2
187,140,88,238570,31,6,9,5906,85,42,3,5491,IMG_20170619_120112.jpg,2
194,149,92,242479,74,31,5,7514,17,8,9,6,IMG_20170620_145326.jpg,2
201,153,89,241410,93,46,2,8293,30,7,9,292,IMG_20170619_122345.jpg,P
194,146,82,242373,96,51,1,7242,37,5,9,383,IMG_20170623_112026.jpg,N
192,146,87,243880,74,31,5,6104,255,232,186,14,IMG_20170619_122219.jpg,P
191,144,92,237930,86,39,3,6284,28,7,9,5780,IMG_20170619_120524.jpg,2
187,139,90,242116,30,7,9,4082,83,40,3,3788,IMG_20170619_120139.jpg,2
189,148,92,244972,87,47,2,4770,15,9,9,256,IMG_20170619_123044.jpg,P
200,154,94,241724,85,42,3,8229,27,7,9,47,IMG_20170621_121715.jpg,2
187,142,85,245156,97,47,2,4672,34,6,9,169,IMG_20170621_121641.jpg,2
199,154,95,244437,95,49,2,5291,15,9,9,272,IMG_20170619_122142.jpg,P
187,141,82,241509,94,48,2,7975,35,5,9,504,IMG_20170623_112021.jpg,N
200,151,93,240890,84,37,4,9011,30,7,9,98,IMG_20170620_145901.jpg,2
203,159,98,243115,117,76,20,6460,50,12,8,424,IMG_20170619_122049.jpg,P
191,144,90,242753,92,42,3,7037,41,3,9,204,IMG_20170620_150503.jpg,2
192,146,96,238657,80,36,4,6195,24,8,9,5138,IMG_20170619_115909.jpg,2
184,142,82,245057,85,44,3,4827,30,7,9,104,IMG_20170619_121917.jpg,P
205,158,104,239578,85,42,3,10188,24,8,9,233,IMG_20170620_145436.jpg,2
198,153,96,244082,72,28,5,5917,255,236,198,1,IMG_20170619_123154.jpg,P
189,147,87,244625,84,48,2,5238,29,7,9,134,IMG_20170619_122546.jpg,P
191,145,83,247337,87,46,2,2632,26,7,9,30,IMG_20170619_121955.jpg,P
191,145,93,239323,83,35,4,6542,21,8,9,4123,IMG_20170619_115849.jpg,2
188,142,80,241803,85,42,3,7882,29,7,9,282,IMG_20170619_121934.jpg,P
185,136,78,243563,96,45,2,6026,36,5,9,389,IMG_20170621_123056.jpg,2
196,148,84,242906,95,49,2,3999,39,4,9,3086,IMG_20170609_122017.jpg,1
190,141,85,239096,84,36,4,6575,22,8,9,4326,IMG_20170620_152620.jpg,2
191,142,83,244081,97,50,1,5567,42,3,9,351,IMG_20170621_121556.jpg,2
194,148,89,243813,88,48,2,4131,19,8,9,2053,IMG_20170619_122139.jpg,P
196,151,94,242843,89,42,3,7059,34,6,9,98,IMG_20170620_145341.jpg,2
185,138,82,240830,83,40,3,5031,23,8,9,4131,IMG_20170620_152400.jpg,2
199,153,94,238627,96,49,2,7819,17,8,9,3551,IMG_20170620_152028.jpg,2
184,137,81,242202,28,7,9,4301,82,39,4,3449,IMG_20170620_151016.jpg,2
192,146,86,242012,84,39,3,7738,21,8,9,239,IMG_20170620_150929.jpg,2
186,141,82,242863,88,46,2,6780,32,6,9,339,IMG_20170619_122657.jpg,P
183,141,83,244586,86,44,3,5279,39,4,9,121,IMG_20170619_122736.jpg,P
193,147,87,242496,93,47,2,4869,25,8,9,2619,IMG_20170609_122321.jpg,1
188,138,85,245703,93,45,2,4188,38,6,9,98,IMG_20170623_112639.jpg,3
185,135,84,242805,40,4,9,4945,94,43,2,2239,IMG_20170623_112233.jpg,3
191,144,88,245323,97,47,2,4517,25,8,9,159,IMG_20170620_151341.jpg,2
199,154,95,242042,81,34,4,7944,24,8,9,13,IMG_20170619_122208.jpg,P
187,141,82,245047,75,39,4,4936,22,8,9,9,IMG_20170619_122920.jpg,P
189,141,92,245249,73,29,5,4737,15,8,9,7,IMG_20170623_112654.jpg,3
192,142,89,241885,96,45,2,4224,33,6,9,3883,IMG_20170623_112228.jpg,3
195,142,88,241656,89,36,4,4536,33,6,9,3799,IMG_20170623_112107.jpg,3
204,156,92,241622,87,44,3,8247,34,6,9,131,IMG_20170620_145259.jpg,2
183,139,90,242214,85,42,3,7313,27,7,9,453,IMG_20170619_120454.jpg,2
194,148,89,241334,90,43,3,5066,31,6,9,3598,IMG_20170620_151908.jpg,2
193,146,90,241086,89,42,3,8476,12,9,9,437,IMG_20170620_152256.jpg,2
197,152,97,240514,77,35,4,9398,19,8,9,86,IMG_20170620_152717.jpg,2
189,147,87,242997,88,42,3,4076,28,7,9,2926,IMG_20170619_122113.jpg,P
197,151,92,236304,94,48,2,8178,32,6,9,5512,IMG_20170609_122038.jpg,1
210,162,98,240997,82,41,3,8948,31,6,9,55,IMG_20170619_122400.jpg,P
188,141,87,243870,85,42,3,6036,34,6,9,92,IMG_20170620_145531.jpg,2
190,141,82,240802,90,43,3,6070,19,8,9,3119,IMG_20170620_150302.jpg,2
196,150,91,242783,99,49,1,6911,24,8,9,306,IMG_20170620_152017.jpg,2
194,146,84,242506,89,42,3,7199,24,8,9,289,IMG_20170621_120920.jpg,2
177,132,77,242727,31,6,9,4915,85,42,3,2240,IMG_20170620_150842.jpg,2
185,138,82,242768,80,38,4,4237,24,8,9,2978,IMG_20170620_145728.jpg,2
186,135,82,243321,94,43,2,6426,42,3,9,245,IMG_20170623_112209.jpg,3
191,146,87,242385,73,32,5,7588,248,232,173,17,IMG_20170619_122434.jpg,P
189,145,84,243050,97,50,1,6433,29,7,9,509,IMG_20170619_122712.jpg,P
190,145,88,241773,97,50,1,5325,26,7,9,2900,IMG_20170621_120757.jpg,2
188,143,88,239402,95,49,2,6078,28,7,9,4516,IMG_20170620_150236.jpg,2
201,152,96,239187,91,45,2,6873,30,7,9,3937,IMG_20170620_145514.jpg,2
191,141,82,244038,92,45,2,5718,36,5,9,226,IMG_20170621_122007.jpg,2
192,146,87,242220,37,5,9,3927,94,48,2,3850,IMG_20170620_145817.jpg,2
194,149,90,240610,83,40,3,6150,24,8,9,3238,IMG_20170619_123229.jpg,P
198,152,93,244315,91,44,2,5460,19,8,9,224,IMG_20170621_121510.jpg,2
193,143,82,244307,90,38,3,5500,27,7,9,184,IMG_20170620_152920.jpg,2
195,145,84,242070,88,41,3,7725,31,6,9,204,IMG_20170621_123157.jpg,2
197,151,91,241980,90,46,2,5250,27,7,9,2767,IMG_20170619_122748.jpg,P
185,142,91,240044,80,33,4,5971,17,8,9,3969,IMG_20170619_115932.jpg,2
193,146,94,241988,89,42,3,5010,28,7,9,2995,IMG_20170619_120348.jpg,2
194,147,91,243330,91,45,2,6506,43,3,9,160,IMG_20170620_145245.jpg,2
184,138,79,246281,88,41,3,3629,34,6,9,51,IMG_20170619_121944.jpg,P
186,139,83,245047,82,38,4,4904,23,8,9,41,IMG_20170620_150932.jpg,2
191,146,87,242960,90,50,2,4678,17,8,9,2351,IMG_20170619_121913.jpg,P
196,149,93,244445,89,42,3,5505,36,5,9,49,IMG_20170621_120841.jpg,2
191,145,85,242964,87,47,2,6800,40,4,9,235,IMG_20170619_122313.jpg,P
185,136,78,245096,94,48,2,4616,35,5,9,277,IMG_20170621_121438.jpg,2
191,148,95,242102,71,33,5,7885,15,8,9,9,IMG_20170619_122810.jpg,P
200,150,91,242183,88,41,3,7636,27,7,9,181,IMG_20170620_145707.jpg,2
192,147,88,241717,81,38,4,5042,24,8,9,3238,IMG_20170619_122204.jpg,P
183,137,78,243318,94,48,2,6111,26,7,9,483,IMG_20170609_121626.jpg,1
186,140,81,240182,32,6,9,5704,87,40,3,4089,IMG_20170620_145858.jpg,2
191,145,85,243288,79,35,4,6607,22,8,9,95,IMG_20170620_150038.jpg,2
189,142,88,241173,77,30,5,5716,15,8,9,3086,IMG_20170619_120123.jpg,2
186,139,85,242616,93,46,2,4031,29,7,9,3338,IMG_20170620_150613.jpg,2
188,143,86,241754,97,47,2,5282,19,8,9,2958,IMG_20170621_121011.jpg,2
201,156,99,242208,61,19,7,7657,122,72,11,133,IMG_20170619_122718.jpg,P
194,148,89,238584,91,45,2,7076,29,7,9,4334,IMG_20170609_121811.jpg,1
187,137,84,244499,37,5,9,3197,89,42,3,2289,IMG_20170623_112127.jpg,3
188,142,83,241871,78,36,4,8039,17,8,9,81,IMG_20170620_145644.jpg,2
182,133,75,245379,88,41,3,4505,35,5,9,65,IMG_20170620_145411.jpg,2
191,149,91,240232,84,43,3,6083,28,7,9,3683,IMG_20170619_123236.jpg,P
185,139,80,241106,39,4,9,5315,97,47,2,3562,IMG_20170620_152119.jpg,2
184,137,83,237058,28,7,9,7266,84,41,3,5615,IMG_20170619_120246.jpg,2
188,142,80,242676,78,35,4,7239,22,8,9,64,IMG_20170609_121801.jpg,1
198,153,96,237572,88,41,3,12178,35,5,9,248,IMG_20170609_121632.jpg,1
192,145,89,240389,87,41,3,6116,19,8,9,3492,IMG_20170620_152851.jpg,2
185,138,86,245393,31,6,9,2386,91,44,2,2201,IMG_20170623_112633.jpg,3
181,135,73,241129,86,40,3,5208,12,9,9,3469,IMG_20170609_121604.jpg,1
192,149,94,236517,77,38,4,8413,22,8,9,5065,IMG_20170609_122800.jpg,2
196,150,98,241355,82,39,4,8497,29,7,9,147,IMG_20170619_115854.jpg,2
189,144,85,243467,75,38,4,6304,12,9,9,219,IMG_20170619_123114.jpg,P
195,150,91,244822,93,47,2,4805,20,8,9,371,IMG_20170619_122018.jpg,P
189,142,86,241191,77,34,4,8701,17,8,9,101,IMG_20170620_152215.jpg,2
188,142,90,236758,82,38,4,6899,26,7,9,6319,IMG_20170619_120151.jpg,2
183,136,80,244876,81,38,4,2583,26,7,9,2523,IMG_20170620_145956.jpg,2
203,159,96,238752,84,42,3,7905,30,7,9,3337,IMG_20170619_122152.jpg,P
189,140,82,241381,85,38,4,5426,12,9,9,3179,IMG_20170620_150218.jpg,2
183,133,80,241127,17,8,9,4754,77,33,5,3927,IMG_20170619_120148.jpg,2
194,148,88,240976,90,43,3,5379,32,6,9,3631,IMG_20170609_122111.jpg,1
178,132,73,242295,32,6,9,4901,95,49,2,2604,IMG_20170609_122004.jpg,1
183,136,80,244926,37,5,9,3217,101,51,1,1832,IMG_20170620_151856.jpg,2
184,144,85,242632,84,48,2,6978,29,7,9,371,IMG_20170619_122755.jpg,P
178,132,82,239302,20,8,9,5643,80,36,4,4954,IMG_20170619_120204.jpg,2
189,142,86,243032,93,47,2,6634,29,7,9,326,IMG_20170620_152526.jpg,2
195,149,90,243785,83,36,4,6145,27,7,9,68,IMG_20170620_152415.jpg,2
185,136,78,245275,92,46,2,4476,29,7,9,226,IMG_20170621_121538.jpg,2
179,130,74,246069,99,49,1,3462,36,5,9,387,IMG_20170621_122744.jpg,2
186,143,92,239085,30,7,9,5540,84,41,3,5358,IMG_20170609_122435.jpg,2
192,143,84,243460,90,44,2,6197,24,8,9,320,IMG_20170609_122052.jpg,1
187,146,90,243640,70,33,5,6356,255,239,199,3,IMG_20170619_122900.jpg,P
184,137,81,244092,84,41,3,5694,26,7,9,188,IMG_20170620_150115.jpg,2
181,133,85,244571,84,36,4,5370,255,223,172,32,IMG_20170623_112213.jpg,3
188,144,83,243654,78,41,3,6274,27,7,9,72,IMG_20170619_122437.jpg,P
194,148,88,246160,81,38,4,3828,27,7,9,12,IMG_20170619_122310.jpg,P
186,141,86,241077,74,31,5,5369,14,9,9,3541,IMG_20170620_151725.jpg,2
201,157,96,241970,79,42,3,7956,27,7,9,74,IMG_20170619_122036.jpg,P
190,142,78,241808,83,36,4,4478,26,7,9,3690,IMG_20170609_122033.jpg,1
204,155,96,242296,89,42,3,7609,29,7,9,94,IMG_20170619_122300.jpg,P
203,154,88,241266,91,50,2,8424,22,8,9,308,IMG_20170619_122357.jpg,P
198,154,105,245058,107,64,22,4756,30,7,9,186,IMG_20170619_120427.jpg,2
188,144,83,243582,88,48,2,6142,32,6,9,274,IMG_20170619_121947.jpg,P
204,160,99,242857,96,50,1,6935,31,6,9,208,IMG_20170619_122330.jpg,P
190,143,91,238763,74,31,5,6629,17,8,9,4580,IMG_20170619_120201.jpg,2
187,139,77,243560,92,42,3,3461,30,7,9,2947,IMG_20170609_122022.jpg,1
201,155,96,239763,94,48,2,7541,22,8,9,2696,IMG_20170619_121929.jpg,P
191,145,85,241410,89,43,3,8249,35,5,9,330,IMG_20170623_112039.jpg,N
181,133,84,246072,75,31,5,3886,255,225,170,42,IMG_20170623_112618.jpg,3
191,143,81,241666,88,41,3,4631,28,7,9,3664,IMG_20170609_121910.jpg,1
194,145,86,240175,97,47,2,6226,29,7,9,3595,IMG_20170621_122328.jpg,2
182,141,85,243217,87,47,2,6384,28,7,9,380,IMG_20170619_123133.jpg,P
188,143,88,245053,94,48,2,4778,32,6,9,160,IMG_20170621_121055.jpg,2
195,148,94,236348,81,37,4,8748,15,8,9,4895,IMG_20170620_150314.jpg,2
188,144,95,244132,77,34,4,5842,20,8,9,19,IMG_20170619_115827.jpg,2
198,154,91,240738,83,42,3,6539,17,8,9,2722,IMG_20170619_122542.jpg,P
199,155,92,241935,89,49,2,7825,29,7,9,240,IMG_20170619_121957.jpg,P
193,143,90,244304,83,35,4,5607,28,7,9,80,IMG_20170623_112613.jpg,3
182,136,77,241345,30,7,9,4762,93,47,2,3860,IMG_20170620_150248.jpg,2
186,140,90,244588,89,42,3,2969,28,7,9,2431,IMG_20170619_120335.jpg,2
190,141,85,243208,83,40,3,6609,28,7,9,166,IMG_20170620_145440.jpg,2
192,145,89,240334,95,49,2,6443,17,8,9,3221,IMG_20170620_152824.jpg,2
191,146,87,243589,98,53,1,6024,31,6,9,383,IMG_20170619_122526.jpg,P
195,145,94,244906,88,41,3,5047,34,6,9,39,IMG_20170623_112713.jpg,3
188,143,86,244642,84,43,3,5219,30,7,9,136,IMG_20170619_122009.jpg,P
194,150,89,241218,82,39,4,5682,24,8,9,3097,IMG_20170609_121724.jpg,1
185,140,85,239499,86,42,3,5522,20,8,9,4956,IMG_20170609_122429.jpg,2
